node_id	feature(feature_amount:931)	label
7575	144,755,521,347,529	1
4448	521,169,173,177,201,533,702	4
6414	18,92,129,138,311,675,853,855	3
3926	61,77,918,138,112,108,880,778,646,759,52,73	4
5274	425,331	1
3806	77,92,704,106,570	1
4867	77,92,55,138,144,252,521,677,821,595	4
3622	92,138,521,677	2
3513	440,521,920	2
1712	73,92,138,717	0
532	92,738	1
4248	257	0
5128	399,400,521,849	3
1787	90,92,138,543,521,902	1
6711	92,132,340,570	3
5733	92,127,132,481,722	2
6072	521,677,252,138	2
6911	92,132,901	2
5018	836,491	4
1300	92,49,138,392,499,902,908	4
1446	60,48,91,92,111,132,203,318,446,448,728,830,873,875,901	4
5499	263,270,157,521,761	4
6145	44,77,92,132,138,144,258,263,275,267,268,270,481,521,765	4
6772	2,280,809,449	4
2372	521,92,132,138,144,356,582,634	4
4863	521,77,144,92,745	0
6934	77,92,138,491,521,648	3
1841	931	1
1581	92,90,142,159,521,583,725,763	3
1244	92	1
526	92,138,144,49,80,500,747,546,872,901,320	4
719	399,402,400,398,403,405,729,790,849	4
7169	399,400,521,899,849	4
3960	80,92,49,133,138,246,343,448,500,675	4
6750	92,271,423,264	2
6102	521,80,92,96,138,139,481,743,479	3
233	92,132,138,144,263,267,268,270,769	3
1792	92,521,611,928	0
6931	521,222,361,364,188,581,507,11	4
3442	92,129,138,602	1
1514	267,268,385,387,521,581,834	2
3524	92,114,133,138,140,141,311,356,518,510,513,515,524,700,821,922	4
4463	521,387,369	0
4879	92,138,188,521,764	1
7550	521,92,132,138,770	0
6358	92,106,315,337,520,844,880,918	4
4943	91,116,60,92,111,494,286,659,521,448,480,454	3
4049	92,138,239,334,724	1
1717	92,521,356	2
1121	92,127,695	0
6182	263,268,521,761	2
7193	37,334,361,369,387,385	3
5974	460,331,537	3
941	369,384,521	0
5066	521	3
4042	92,132,283,611,633	3
5092	92,138,329,738	2
6250	92,138,817,147,562,193,195,284,521	4
2215	321,21	2
6075	271,260,263,268,521	3
2892	931	4
856	521,807	3
812	74,49,615,720	4
6937	476,478,581,558,74,481,92,55,138,36	4
3192	14,521	0
5399	521,77,92,49,138,139,144,252,254,499,766	4
3837	92,132,127	2
3448	21,46,123,521,570,566,574,728	2
4693	521,61,91	2
6297	521,257,263,268,277	1
294	521,504,92,138	1
6956	92,138	1
6595	21,92,129,138,397,783,521	2
1906	77,92,481,420,148,138,521,554,648,864	4
331	92,138,521,582,679,634	1
7000	132,138,144,246,320,413,704,776	4
4713	92,521	0
3115	58,66,92,136,133,138,396,451,481,491,562,922	4
854	92,132,138,641,873	2
1828	92,132,138,521,776,928	1
1274	21,92,138,491,61,521,570,785	2
4427	80,92,521,691,922	2
6607	92,129,138,521,758	1
2952	521,122,138,481,139,899	2
6187	521,61,144,531,701	2
1661	80,500,92	4
6248	92,49,138,521,499,704	1
152	127,865,339,92	1
3144	92,106,250,357,193,719,918	4
1430	92,138,144,570,704	2
5394	62,92,129,138,144,356,517,521,562,705,764,830	4
7038	92,49,81,80,240,320,445,499,500,704,901	3
5564	92,138,521	1
2	80,125,138,139,432,564,582,625,667	3
1801	92,138,521,905	2
6233	60,67,92,138,102,111,116,56,201,480,490,521,562,605,642,923	4
2178	92,421,138,491,521,921	4
6597	369,360,228,534,389,594,448,164	4
5397	92,138,521,570,675,56	2
6047	92,138,521,728	3
551	138,92,724,800,55,142,703,521,481	3
3692	92,49,138,292,499,570,704	4
4688	92,138,188,521,600	2
2302	369,387,381,188,544,521,672,214,213	4
6028	92,90,138,521,562	4
2561	92,138	0
4411	92,494,138,286,822,847,397,405,407,406,521,540,554,557,145,784	4
7128	138	0
6126	92,49,132,138,162,356,499,521,747,776	4
5052	92,138,326,331,745,918	2
664	77,92,138,190,212,278,356,521,570,704,873,513	4
112	847,397,400,402,403,404,407,521,682,784	4
1933	91,92,132,144,491,521,629	3
88	911,521	1
7527	176,177,169	3
1529	92,101,142,421,481,357,675,696	3
6392	92,132,138,144,202,521,546,700	4
2041	406,92,163,521	3
426	33,521,911,913	1
987	92,138,521,563,598	2
418	92,138	0
5877	92,55,138,521,530,604,681,850,877	4
6665	521,369,373,387,512,433	4
2425	399,400,521,849	3
275	369,385,643	3
2582	369,387,188	2
5309	92,138,521,611	2
6848	12,92,138,521,800	3
6578	92,127,469,334	1
757	521,798,49,499,77,138,704,927	2
7021	268,263,270,694,521,154	1
771	21,504,144,320	0
580	263,92,254,342,558	3
4724	173,177,521,171	2
5125	521,572,573	4
3655	92,127,132,724,593,334	3
7357	521,92,138,163,252,558,747	2
4173	521,92,132,138,281,865	2
5619	21,45,92,132,138,200,217,356,521,583,763,249	4
3175	77,92,521,570,704	2
1477	32,201,448,476,477,332	4
721	521,92,132,138,348,570,618	2
7599	91,111,138,292,503,593,871,873,337	3
4041	92,111,132,138,499,497,502,186,482,358,767,558	3
5149	260,263,268,521,673	2
2476	122,92,138,713,241	3
3383	138,92,918,554,106,521,145	2
6045	77,78,521	1
6275	92,704,778	0
2176	263,268,437,521,640	3
1997	132,92,593	1
973	521,122,144,278,704	3
7536	92,138,252	1
948	521,92,138,901	3
942	92,194,197,210,220,521,558,781,760,882,918	4
4226	77,334,633,865	4
4137	21,77,92,138,144,252,521,737	1
7521	6,90,92,138,210,254,320,326,356,357,417,615,929,918	4
7052	369,385,387,372,811,521,716	3
3761	521,92,138,46,776	2
4282	825,827,828,829,651,521	1
1894	92,138,923,102,116,770,925,570	3
5634	263,255,265,267,268,348,499,772,873,886	3
3301	77,92,465,49,138,499,521,570,728	4
4783	92,918,122	0
6741	521,92,138,450,570,728	3
4303	91,92,262,263,137,704,558,264,481,275	4
279	92,127,409,149,334	1
5579	92,138,144,412,411,451,521,648	3
5411	521,92,554,880,108,583	3
5000	92,132,138	1
5677	637,61,907,521,539	0
130	521,483	2
7195	92,593,582	1
3848	92,55,188,193,240,334,481,690,884	4
473	92,521,770	2
6506	931	0
1183	526,901,92,283,242	1
5812	92,132,55,138,481,831,883,356	4
6596	80,92,55,133,481,521,531	4
6421	77,92,138,68,521,735,898	3
5864	931	4
2807	138,212	2
377	92,138,563	3
5283	77,92,138,521	3
7119	77,92,138,521,602,439	3
686	61,80,618,334	3
5721	91,92,116,138,550,521,740	1
3598	92,409,684,343	3
1110	425	0
4581	61,123,122,21,26,25,899,521,728	2
7070	387,521	3
2479	51,71,92,138,143,202,250,356,446,447,521,540,562,923	4
3077	12,10,92,138,521,564	3
722	521,664,828,842,825,827,829	2
782	77,92,138,521,683	1
409	92,18,350,854	1
2492	521,92,102,111,138,129	1
5224	92,127,593	0
299	26,123,800,419,521,565,683,728	4
4711	92,521	2
5191	229,236,235,521	1
6953	928,92	0
627	369	1
6841	290,844,635,92	2
633	521,361,369	0
5109	92	2
4290	521,21,53,92,122,899,696,675	1
6242	92,138,252,348,521,741,880	3
1902	80,49,133,138,144,202,356,466,499,500,521,570,615,675,696	4
302	102,116,92,138,778,578,521,77,164,56	4
5444	364,369,385,387,510,512,515,581,433,282	4
5247	21,25,123,138,521,570,615	2
3931	521,177,173	2
7399	77,92,138,521	1
3482	92,138,541,691	4
2608	931	3
4887	931	0
5156	38,369,387,385	4
4157	92,138,521	2
14	429	2
6160	261,263,268,521,785	4
5119	12,92,90,203,456,481,521,625	4
554	521,21,144,77,138,626,92	3
1126	37,348,873,361,369,385,387,814,512,548	3
760	92,138,163,252,421,481,494,539,796,915,908	4
4557	92,132,138,335,559,771,873	3
2169	521,181,576	1
4766	92,129,138,144	2
2742	521,92,138	1
3320	92,138,132,895,559,331	1
4062	521	4
4076	521,263,267,765	3
5524	173,176,179,188,193,226,195,199,356,521,834	4
282	21,111,138,704,873	2
4245	428	1
5	92,138,570,615	2
5896	92,138,521,642	0
4804	369,387,385,390,814,586	3
5199	92,127,663,837,901	3
1020	399,521	1
960	92,138,144,469,521	2
6245	61,92,127,661,473,918	3
6014	92,138,132,524	0
4782	92,138,239,690,757	1
4679	92,138,326,481,615	2
5170	92,132,212,241,412,513	3
3151	369,383,549	3
4105	577,807,324	3
2336	21,92,138,144,562	4
2535	369,385,387,643	3
6684	361,385,369,522,814	3
5600	92,138,163,252,286,521,599,713,895	4
6041	92,111,138,144,49,521,704	2
1462	92,132,138	0
1624	521,144,138,630	2
26	92,138,208,625,521	3
3352	61,247,337,873,901	3
2296	887,92,138,340,648	2
4592	521,61,481	2
2212	521,263,640,467,275,276,153	1
17	521,408	3
2164	28,26,61,92,148,138,394,457,521,531,554,555,611,798	3
5045	21,92,138,521	1
1762	92,138,521,588,727	3
4006	92	4
2704	369,385,387,521,811	2
851	225,229	0
1323	21,92,90,55,138,521,587,719,886	4
4008	92,334	1
4812	21,22,28,239,334,518,510,770,901	3
3798	80,49,92,138,205,206,320,499,500,570,681	4
1025	92,138,554,521,583	2
5617	92,127	0
2725	387,385,811,369,381	3
6512	521,92,132,138,517,516,637,677,704,771,895,448	3
1213	337,177	3
701	92,127,77,263,266,761,254,240	4
541	92,111,138,348,490,503,675,836,873,874	4
5599	428,521,657,36	3
6615	77,92,138,252,357,397,146,599	0
4442	92,49,138,144,356,521,570,594,642,704,722,819	4
1517	92,138,747	0
4994	60,62,46,92,111,145,131,138,144,348,521,556,583,873	4
7508	92,49,138,252,499,521,677	1
3705	138,497,521,700	3
2484	132,92,127,758,337	3
6050	931	0
5063	188,194,197,200,208,319,332,343,303,356,749,833,858,873	4
4519	92,138,202,356,516,521,921,927	4
1699	6,67,92,108,54,132,193,196,240,250,284,505,593,621,795,796,918,299	4
2928	911,912,913,873,909	3
5641	931	4
1745	91,92,111,559,778	0
6639	263,258,268,521,761,273	3
3764	521,173	1
6885	92,521	1
1250	21,25,92,123,345,521,728	4
5549	521,77,96,55,129,138,139,252,306,456,535,737,802	4
1884	89,90,92,129,138,481,794,252,766,865	3
5181	521,64	4
6718	92,138,132,704,334	1
5492	92	0
4202	68,92,138,908,469,521,629,633	3
5402	334,663,61	0
6274	428,521,718	3
5258	92,127,906,481,240,339	3
3591	931	4
754	334,92,127,409	4
1810	369,387,390,359,374,521,522,672,870,820	4
5386	92,138,521,864	3
6549	195,704,342	3
3572	92,452,901	1
3201	399,400,402,403,404,521,729,849	2
462	177,521,685	0
6507	92,138,132,141,481,830,292,531,622	4
3050	260,263,268,275,292,433,738,848	4
7519	92,101,138,139,669,521,560,569	3
6481	672,387,521	1
333	21,92,138,521,251	2
3376	10,886,92,195,473,830,357,212,513	4
7170	35,369,385,294,322,245	3
6666	92,49,132,138,295,499	2
1511	92,111,132,138,142,356,521,583	4
2085	77,92,102,138,252,417,521,677	2
730	92,132,138,356,593,724,873,521	4
3652	25,21,27,85,124,345,521,604	4
6088	92,138,144,521,704	2
5793	931	0
3297	229,320,369,371,387,390,778	3
1949	92,138,252,740	3
1606	61,92,111,127,615,496	3
724	61,312,521	1
2796	144,77,521,252,677,143,138	3
4354	92,138,521	1
1754	92,132,138,769,906	2
1153	521,371,387,385	2
3036	92,138,521,558,861	1
3235	92,138,521	3
7165	92,129,138,669,521	1
6480	92,127,921	0
7019	521	3
3867	92,101,138,278,521,695,758,864	3
6109	77,92,106,127,138,243,320,677,901	4
2779	229,236	1
930	521,368,369,380,358,672,373,233,377,862	3
4905	92,723,469	0
3068	92,138,458,521,728	1
6724	521,94,133,311,734	4
5656	77,92,129,138,473,521	3
3568	144,521	0
3397	92,49,138,301,445,499,446,558,687	4
4460	521,368,369,372,384,385,387,485,522,586	4
4871	80,504,506,521,666,679,891	3
2902	92,132,138,348,356,704,873	3
2587	320,901,837,61,92,127,80,524,700,240	4
1864	441,444,521,607	1
7034	89,117,393	4
3906	263,268,277,273,521	3
1759	92,570,615,18,853,854,313	3
5602	369,387,521,385,381,38	2
2507	92,130,138,466,464,465,558	4
1119	931	4
5424	408	2
3241	92,138,481,521,611	1
4860	263,268,521	0
4544	92,138,521,588	3
2349	132,695,864	0
1251	521,488,487,844,918	4
463	138,77,591,704,521	4
6181	361	1
1952	428,315	3
15	127,92,77,677,334,252	2
3145	344,361,369,385,387,672	4
5669	92,547	2
1778	92,481,138,469	0
4250	133,80,49,288,500,501,681,521	4
4013	11,39,165,212,294,336,348,369,381,385,387,390,512,507,811,814,834,873	4
559	129,138,144,311,473,521,662	2
2833	92,122,901	2
2572	521,92,129,138,252	2
3810	521,15,70,92,138	3
2028	263,268,521,772	0
6690	92,138,517,521,570,615,491	3
7140	92,138,521	1
3677	61,701	2
3096	263,267,268,270,339,694	2
2364	521,92,138,132,481,622	1
6795	92,49,132,320,460,499,704,816,817	4
158	521,845	1
245	92,55,132,138,521,615	1
3081	92,138,205,206,521,593,798,799	4
7458	6,55,247,250,297,337,357,369,382,359,386,387,505,522,558,592,795,882,901,915	4
6494	12,92,111,132,138,356,481,873	3
1060	92,138,252,521,677	2
1522	92,138	0
6096	21,129,134,570,336,704,92	3
920	369,370,385,387	3
2137	92,918,138	1
3006	521,92,90	3
6299	671,369,387	4
2708	369,387	1
2495	858,92,127,6,749,558,861,513,212,337,339	4
4229	61,661,331,92,138,111,241,473	3
3289	399,404,401,407,432,521	4
1656	521,672,369,385,387	3
6046	21,25,60,85,92,102,144,473,331,582	3
5225	106,369,385,387,558,834	3
3239	27,286,60,84,102,116,124,345,391,448,521,783	4
4785	521,71,61,92,138,42,564,569,876,743,905,897	3
6773	92,127,649,865	2
617	92,127,442,446	2
1725	521,571	3
2719	342,92,132	2
594	268,263,269,275	4
1714	21,92,138,539	2
1808	263,268,521,765	0
3498	92,129,138,521,562,699	1
5269	92,205,6,106,264,277,263,268,334	3
3290	92,138,451,521,686,864	3
1758	6,92,49,106,138,816,195,284,499,498,505,525,521,570,778,795,851,882,884,918	4
3238	387,384,372,928,521	0
4109	92,111,132,138,207,252,781,873	3
2569	521,393,219	3
2780	92,138,601	2
7026	92,129,138,521,569,769,906	2
412	476,433,478,638	4
7160	384	3
5383	144,928,521	0
343	428	0
2800	521,571	0
2989	521,5,352,353,292	4
2152	92,138,704,850	3
6775	29,92,127,240,320,409,918	2
4107	92,138,521	2
1599	92,80,901,660,865,872	4
4492	92,240,320	4
6304	21,77,92,49,123,138,215,499,521	2
4749	77,92,111,132,138,521,603,865	4
7103	138,129,132,562	3
1245	521,39,278,369,385,387,581,814,834,522	4
7294	92,138,301,356,491,517,521	3
6993	521,89,85,92	0
1542	92,138,260,263,268,765,334	3
4415	521,80,139,706,49,500,498	4
4715	92,49,138,499,521,704,218	1
6476	91,92,521,491,60	4
4512	92,132,734,541	1
2182	92,138,521,759,865	0
3426	92,111,114,130,132,138,521,704	3
5662	58,65,92,55,138,357,481,491,908,188,194,867,514,521,570,704,728,836,915	4
5595	92,127,344	2
2358	537,327	1
5580	58,65,138,142,453,490,521,553,681,785	4
6105	92,138,217,521,770	4
3070	138,521,898	2
4095	92,138,521,650,926	2
2370	177,521	1
3419	92,138,144,521,561	4
6457	62,92,118,138,603,736	4
210	21,111,129,138,285,356,521	4
6483	92,50,138,521,735,881	4
1605	521,203	1
6025	92,129,138,521,570	1
5006	428,521,718	1
5676	60,80,84,91,92,49,116,138,144,391,203,356,431,448,499,497,500,502,521,659,873,875,922,164	4
5276	155,361,369,385	2
644	369,387,521	3
6843	521,92,77,50,129,138	2
3016	92,55,132,138,166,252,481,521,677,814	4
2686	61,92,127,446,764,901	3
3763	206,575,476,558,334	3
7485	521,92,138,637	2
4125	38,223,369,387,521,231,366	3
4964	31,278,369,387,385,834,521	3
7529	6,92,55,127,193,195,243,250,297,338,357,918	4
7352	444,441,442,446,608,342	2
6797	369,384,385,387,390,522,655,778	2
7090	369,385,387,212,522	3
5541	363,369,387,521,522	2
3485	77,92,129,138,252,447,466,521,677,817	3
6108	138,92,144,45,629	2
6981	92,138,474	0
1234	22,80	2
6651	92,132,138,144,521,615,840	4
2803	931	2
5061	369,385,387,834,521	3
2764	92,132,138,217,348,531,873	3
6263	138,918,412,92	1
2865	92,132,138,201,873	2
5630	429,428,334	2
2441	77,92,138	0
6974	193,195,464,558,320	2
6659	92,138,163,286,521,541,691,895	2
1412	60,80,91,92,111,138,139,144,212,252,356,481,510,513,521,583,677	4
7409	521,129,744	1
4115	92,138,481,521,570,569,591,704,149	2
5914	32,188,205,206,199,369,385,387,390	4
3437	92,521,739	4
5768	369,387,385,834,384	4
4393	521,60,62,84,91,92,119,687	4
886	521,92,138,129	1
7203	360,314	4
1367	80,92,127,240,901,915,908	3
5569	521,391	2
7265	3,4	4
6019	369,387,306,356,200,581,558,35,358	4
6959	92,138,560,446	4
4058	521,138,92,90,756,412,591	3
1313	92,132,127,252,781	3
5072	521,268,263	2
4445	363,369,521	1
6418	92,132	0
882	92,132,138,503,506,521,679	2
7015	21,27,865,342,649,677	2
2860	92,132,138,521	2
7002	92,132,138,677,149,521	4
4639	521,572	0
6257	92,102,111,132,138,144,481,516,503,521,892	4
5685	369,387,385,390,381,521,654,811	3
2665	92,132,582,626,331	1
7343	92,138,342,331,603	0
5472	931	3
1818	92,132,138,481,252,521,704,722	1
4012	92,49,129,138,296,499,521,546,649,865,894	2
4522	6,60,83,48,79,92,137,147,446,188,201,206,284,337,356,449,505,587,875,901	4
1920	92	1
2983	21,92,138,521,310,531,611	3
6029	209,369,499,448,368,385,522	3
5796	92,144,101,142,521,773,921	4
6409	521,77,92,138,777,865	1
390	259,268,521	1
217	188,521,361	3
5886	92,127,357,847,728,243	4
1951	92,132,704	2
3911	521,369,387,385,834,811,814,387,390	3
235	92,138,521,831	2
4341	60,77,92,55,138,142,521,491,570,615,748	4
5503	92,138,356,521,704,491,836,852	3
183	31,369,387,376,672,214,213	3
728	521,225	2
2243	92,138	0
4549	263,259,255,694,901	2
1007	271,259,260,263,268,521,694,154	3
692	92,134,830,163,494,521	1
1628	80,84,91,92,49,133,138,159,499,500,539,922,510,509	4
2962	163,92,138,286,321	2
929	521,428	0
5047	92	1
1576	364,361,381,387,385,521,672	2
2643	92,342	0
1258	931	3
5865	521,176,173,177,180	1
1184	61,92,138,144,334,704,292	2
3680	77,92,138,144,521,593,722,895	2
4767	92,138,121,106,339	4
1328	92,89,138,356,521,574	4
5312	92,127	1
5344	92,138,212,340,460,473,513	4
2944	263	1
2437	92,127,570	0
3943	521,21,92,138,129,144,85,582,626	3
6183	931	1
6205	85,92,111,138,252,343,677	4
999	521,92,138	1
2544	258,263,268,521,765	1
4280	92,138,521,704	1
1637	361,385	2
2424	428,718	1
7115	521,702,173,92,166	2
3078	90,92,138,296,499,496,521,648	0
1512	92,138,344,529,659,677,848,884,918	3
2275	428,430,521	2
1802	364,369,387,671	0
4546	521,669,21,503	0
3227	521,92,138,769	4
1091	21,92,138,521,776	2
5597	521,138,92	1
5152	92,343	0
2314	127,92,691	2
292	77,92,138,582	1
547	330,263	1
3206	77,92,132,834,138,198,517,521,570,681,927,304	4
5995	521,32,387,369,385,834,232,655	3
7260	3,4	3
918	46,82,92,102,138,521,917	3
6488	521,268,742	1
1995	476,631	1
6726	92,127,558,929,357	2
5179	92,138,318,570,615,847	4
7100	49,499	1
7486	927,138,521	1
608	92,138,320	4
5831	364,521,928,671	1
2217	361,369,387,385,326	4
1375	466,464	1
3200	92,901,611,55,334,531	3
3044	521,387,369	0
3627	80,55,126,139,491,521,453	3
5673	334,563,92,127	4
3740	521,92,132,138,704	0
6687	92,287,286,163,144,558,743,905,342	3
187	399,400,402,403,849	3
5464	92,138,728	2
4828	92,94,129,138,356,432,469,521,708	4
4025	521,12,92,55,138,481,474,491	3
2432	132,893,127,92,918,541	4
4968	209,92,77,49,252,499,521,541,817,816	4
3968	428,521	3
5054	77,92,138,491,562	4
2308	12,80,92,138,521	2
3935	92,138,521,776	2
748	521,21,92,615	2
7126	92,138,843,624,521	0
7498	92,49,132,138,144,499,331,570,704	4
1458	92,138,521	0
5581	45,138,288,521,704	2
4700	229	0
7517	521,387	0
2332	838,521	3
6355	546,92,334	0
7373	173,177,168,521,685	2
2512	931	2
1756	92,904,412,212,521,491,513	4
4826	913,521	1
4128	393,521,610	3
6752	21,92,132,138,144,503,521,544,570,681,850,199	4
1335	63,94,138,129,77,591,704,521	3
1569	92,138,331,569,615,836	3
6539	92,89,138,791,735,898	1
4705	92,334	1
3249	268	2
1400	177,182,521,732	1
387	92,138,252,521	3
1483	92,252	1
5132	92,80,133,138,922,521	4
6372	89,117,393,87	1
281	92,55,138,312,481,521,546,747	2
5749	80,92,138,541	2
3085	92,138,240,778	2
357	92,132,138,521,562,644,878	3
3101	173,521	2
1393	569	0
7212	21,92,138,521,768,902	2
5430	521,858,749	3
3043	77,92,138,521,660,865	2
2195	188,206,369,385,387,521	4
7127	151,223,232,374,229,224,236,361,384,521	1
406	521,825,827	2
2534	92,521	0
7370	399,400,849,784,521	2
6503	92,577,649,521	1
7005	92,135,138,252,521,677	4
4991	21,25,60,91,92,97,148,348,448,449,505,554,555,556,615,875	4
6411	92,106,127,55,193,240,250,334,446,481,582,597	4
790	92,132,138,106,481,334,704	3
989	92,326	1
2943	334,369,387,812	4
3551	521,38,385	1
3063	931	1
710	61,77,132,138,615,329,704	2
4984	92,49,132,138,144,499,521,526	3
4204	73,92,138,491,357,521,540,778	4
3612	931	0
1702	521,763,583,92,129,138,357	1
3156	387,369,18	0
149	441,521	0
755	236,521	2
7055	263,255,256,273,277,267,268,270,499,521,832	4
5560	92,49,138,499,615,570	2
6369	210,369,387,385,390,521	4
2811	77,92,129,132,138,189,481,521,591,686,806,864,595	4
2391	92,127	0
4444	521,10,82,92,194,197,203,517,856,865	4
3110	521,369,387	2
817	263,268,270,343	3
4213	138,92,252,320	3
2583	36,369,385,814	4
1508	92,132,138	0
3142	25,123,142,521,565,615,869	4
2817	315,92,127,747	3
6185	521,92,138,748,491	0
4755	39,294,369,385,387,521,814,433,512	4
3280	433,521,700	2
40	92,49,129,138,281,311,499,514,521,762	3
2986	61,481,524	2
4429	92,138,433,521,906	0
5800	92,138,704	3
4298	621,252	2
3052	234,361,369,385,387,521	1
4265	263,268,270,521	3
5025	257,263,255,269,499,501,521,761,831	4
3562	21,22,77,80,144,12,521,625	2
7596	38,232,369,385,387,521,811,834	3
6407	80,92,111,138,470,491,521,605,644,720	3
246	188,194,203,303,428,521,718	4
7248	29,92,521	0
6692	521,188,206,205,846	4
3112	138,92,111,132,323,583,873	3
424	92,49,138,499,521,539,892,569	3
1572	839,138,139,411	3
3318	92,132,138,106,621	3
3879	92,111,138,254,271,263,265,277,268,356,521,558,761	4
7404	263,267,268,315,778,873	1
1956	92,138,521,747	2
303	92,132,138,521,531,569,688	3
1516	334,92,127	0
5592	20,37,188,197,208,305,369,372,381,385,387,390,586,811,814,834,873	4
2170	21,27	4
5212	77,91,92,112,560	4
5640	92,570	1
1634	521,225,418	1
3576	334,825	0
328	80,92,94,55,138,247,323,479,481,330,592,615,873	4
271	369,387,581	1
5762	229,521	0
2242	92,132,138,312,469,521,564	3
2767	845,521	1
3400	37,188,263,267,268,438,521,673	3
3451	92,138	3
3884	521,749,858	4
3340	521,138,92	1
2006	450,92,89,791	2
7503	521,361,369,385,387,390	3
3703	77,138,49,112,499,497	0
422	521,92,49,499,531,684	1
5401	92,138,492,531	1
3774	92,56,138,521,570,681	3
6193	55,481,476,478,477,521,558,631	2
3538	521,522,369,387,367	3
4121	92,49,286,499,521,704,784,397	3
1770	918,138,727,326,92	1
2324	92,127,918	0
453	92,111,132,138,570,683,927,289	1
6784	241,369,383,385,387,342	2
5766	872,92	3
1692	61,92,79,111,743	2
5583	369,387,521	1
4795	521,92,132,138	1
3104	258,263,268,521,761	2
